time,A,B,S
               11104,  1, 1, 0
               11106,  1, 1, 0
               11108,  1, 1, 0
               11110,  1, 1, 2
               11112,  1, 1, 2
               11114,  1, 1, 2
               11116,  1, 1, 2
               11118,  1, 1, 2
               11120,  1, 1, 2
               11122,  1, 1, 2
               11124,  1, 1, 2
               11126,  1, 1, 2
               11128,  1, 1, 2
               11130,  1, 1, 2
               11132,  1, 1, 2
               11134,  1, 1, 2
               11136,  1, 1, 2
               11138,  1, 1, 2
               11140,  1, 1, 2
               11142,  1, 1, 2
               11144,  1, 1, 2
               11146,  1, 1, 2
               11148,  1, 1, 2
               11150,  1, 1, 2
               11152,  1, 1, 2
               11154,  1, 1, 2
               11156,  1, 1, 2
               11158,  1, 1, 2
               11160,  1, 1, 2
               11162,  1, 1, 2
               11164,  1, 1, 2
               11166,  1, 1, 2
               11168,  1, 1, 2
               11170,  1, 1, 2
               11172,  1, 1, 2
               11174,  1, 1, 2
               11176,  1, 1, 2
               11178,  1, 1, 2
               11180,  1, 1, 2
               11182,  1, 1, 2
               11184,  1, 1, 2
               11186,  1, 1, 2
               11188,  1, 1, 2
               11190,  1, 1, 2
               11192,  1, 1, 2
               11194,  1, 1, 2
               11196,  1, 1, 2
               11198,  1, 1, 2
               11200,  1, 1,15
               11202,  1, 1,15
               11204,  1, 1,15
               11206,  1, 1,15
               11208,  1, 1,15
               11210,  1, 1, 1
               11212,  1, 1, 1
               11214,  1, 1, 1
               11216,  1, 1, 1
               11218,  1, 1, 1
               11220,  1, 1, 2
               11222,  1, 1, 2
               11224,  1, 1, 2
               11226,  1, 1, 2
               11228,  1, 1, 2
               11230,  1, 1,15
               11232,  1, 1,15
               11234,  1, 1,15
               11236,  1, 1,15
               11238,  1, 1,15
               11240,  1, 1,15
               11242,  1, 1,15
               11244,  1, 1,15
               11246,  1, 1,15
               11248,  1, 1,15
               11250,  1, 1, 1
               11252,  1, 1, 1
               11254,  1, 1, 1
               11256,  1, 1, 1
               11258,  1, 1, 1
               11260,  1, 1,15
               11262,  1, 1,15
               11264,  1, 1,15
               11266,  1, 1,15
               11268,  1, 1,15
               11270,  1, 1, 1
               11272,  1, 1, 1
               11274,  1, 1, 1
               11276,  1, 1, 1
               11278,  1, 1, 1
               11280,  1, 1,15
               11282,  1, 1,15
               11284,  1, 1,15
               11286,  1, 1,15
               11288,  1, 1,15
               11290,  1, 1, 1
               11292,  1, 1, 1
               11294,  1, 1, 1
               11296,  1, 1, 1
               11298,  1, 1, 1
               11300,  1, 1,15
               11302,  1, 1,15
               11304,  1, 1,15
               11306,  1, 1,15
               11308,  1, 1,15
               11310,  1, 1, 1
               11312,  1, 1, 1
               11314,  1, 1, 1
               11316,  1, 1, 1
               11318,  1, 1, 1
               11320,  1, 1,15
               11322,  1, 1,15
               11324,  1, 1,15
               11326,  1, 1,15
               11328,  1, 1,15
               11330,  1, 1, 2
               11332,  1, 1, 2
               11334,  1, 1, 2
               11336,  1, 1, 2
               11338,  1, 1, 2
               11340,  1, 1,15
               11342,  1, 1,15
               11344,  1, 1,15
               11346,  1, 1,15
               11348,  1, 1,15
               11350,  1, 1, 1
               11352,  1, 1, 1
               11354,  1, 1, 1
               11356,  1, 1, 1
               11358,  1, 1, 1
               11360,  1, 1, 2
               11362,  1, 1, 2
               11364,  1, 1, 2
               11366,  1, 1, 2
               11368,  1, 1, 2
               11370,  1, 1, 2
               11372,  1, 1, 2
               11374,  1, 1, 2
               11376,  1, 1, 2
               11378,  1, 1, 2
               11380,  1, 1, 2
               11382,  1, 1, 2
               11384,  1, 1, 2
               11386,  1, 1, 2
               11388,  1, 1, 2
               11390,  1, 1, 2
               11392,  1, 1, 2
               11394,  1, 1, 2
               11396,  1, 1, 2
               11398,  1, 1, 2
               11400,  1, 1, 2
               11402,  1, 1, 2
               11404,  1, 1, 2
               11406,  1, 1, 2
               11408,  1, 1, 2
               11410,  1, 1, 2
               11412,  1, 1, 2
               11414,  1, 1, 2
               11416,  1, 1, 2
               11418,  1, 1, 2
               11420,  1, 1, 2
               11422,  1, 1, 2
               11424,  1, 1, 2
               11426,  1, 1, 2
               11428,  1, 1, 2
               11430,  1, 1, 2
               11432,  1, 1, 2
               11434,  1, 1, 2
               11436,  1, 1, 2
               11438,  1, 1, 2
               11440,  1, 1, 2
               11442,  1, 1, 2
               11444,  1, 1, 2
               11446,  1, 1, 2
               11448,  1, 1, 2
               11450,  1, 1, 2
               11452,  1, 1, 2
               11454,  1, 1, 2
               11456,  1, 1, 2
               11458,  1, 1, 2
               11460,  1, 1, 0
               11462,  1, 1, 0
               11464,  1, 1, 0
               11466,  1, 1, 0
               11468,  1, 1, 0
               11470,  1, 1, 0
               11472,  1, 1, 0
               11474,  1, 1, 0
               11476,  1, 1, 0
               11478,  1, 1, 0
               11480,  1, 1,15
               11482,  1, 1,15
               11484,  1, 1,15
               11486,  1, 1,15
               11488,  1, 1,15
               11490,  1, 1, 1
               11492,  1, 1, 1
               11494,  1, 1, 1
               11496,  1, 1, 1
               11498,  1, 1, 1
               11500,  1, 1,15
               11502,  1, 1,15
               11504,  1, 1,15
               11506,  1, 1,15
               11508,  1, 1,15
               11510,  1, 1, 2
               11512,  1, 1, 2
               11514,  1, 1, 2
               11516,  1, 1, 2
               11518,  1, 1, 2
               11520,  1, 1, 2
               11522,  1, 1, 2
               11524,  1, 1, 2
               11526,  1, 1, 2
               11528,  1, 1, 2
               11530,  1, 1, 2
               11532,  1, 1, 2
               11534,  1, 1, 2
               11536,  1, 1, 2
               11538,  1, 1, 2
               11540,  1, 1, 2
               11542,  1, 1, 2
               11544,  1, 1, 2
               11546,  1, 1, 2
               11548,  1, 1, 2
               11550,  1, 1, 2
               11552,  1, 1, 2
               11554,  1, 1, 2
               11556,  1, 1, 2
               11558,  1, 1, 2
               11560,  1, 1, 2
               11562,  1, 1, 2
               11564,  1, 1, 2
               11566,  1, 1, 2
               11568,  1, 1, 2
               11570,  1, 1, 2
               11572,  1, 1, 2
               11574,  1, 1, 2
               11576,  1, 1, 2
               11578,  1, 1, 2
               11580,  1, 1, 2
               11582,  1, 1, 2
               11584,  1, 1, 2
               11586,  1, 1, 2
               11588,  1, 1, 2
               11590,  1, 1, 0
               11592,  1, 1, 0
               11594,  1, 1, 0
               11596,  1, 1, 0
               11598,  1, 1, 0
               11600,  1, 1, 2
               11602,  1, 1, 2
               11604,  1, 1, 2
               11606,  1, 1, 2
               11608,  1, 1, 2
               11610,  1, 1, 2
               11612,  1, 1, 2
               11614,  1, 1, 2
               11616,  1, 1, 2
               11618,  1, 1, 2
               11620,  1, 1, 2
               11622,  1, 1, 2
               11624,  1, 1, 2
               11626,  1, 1, 2
               11628,  1, 1, 2
               11630,  1, 1, 2
               11632,  1, 1, 2
               11634,  1, 1, 2
               11636,  1, 1, 2
               11638,  1, 1, 2
               11640,  1, 1, 2
               11642,  1, 1, 2
               11644,  1, 1, 2
               11646,  1, 1, 2
               11648,  1, 1, 2
               11650,  1, 1, 2
               11652,  1, 1, 2
               11654,  1, 1, 2
               11656,  1, 1, 2
               11658,  1, 1, 2
               11660,  1, 1, 0
               11662,  1, 1, 0
               11664,  1, 1, 0
               11666,  1, 1, 0
               11668,  1, 1, 0
               11670,  1, 1, 4
               11672,  1, 1, 4
               11674,  1, 1, 4
               11676,  1, 1, 4
               11678,  1, 1, 4
               11680,  1, 1,13
               11682,  1, 1,13
               11684,  1, 1,13
               11686,  1, 1,13
               11688,  1, 1,13
               11690,  1, 1,15
               11692,  1, 1,15
               11694,  1, 1,15
               11696,  1, 1,15
               11698,  1, 1,15
               11700,  1, 1, 2
               11702,  1, 1, 2
               11704,  1, 1, 2
               11706,  1, 1, 2
               11708,  1, 1, 2
               11710,  1, 1, 2
               11712,  1, 1, 2
               11714,  1, 1, 2
               11716,  1, 1, 2
               11718,  1, 1, 2
               11720,  1, 1, 2
               11722,  1, 1, 2
               11724,  1, 1, 2
               11726,  1, 1, 2
               11728,  1, 1, 2
               11730,  1, 1, 2
               11732,  1, 1, 2
               11734,  1, 1, 2
               11736,  1, 1, 2
               11738,  1, 1, 2
               11740,  1, 1, 2
               11742,  1, 1, 2
               11744,  1, 1, 2
               11746,  1, 1, 2
               11748,  1, 1, 2
               11750,  1, 1, 2
               11752,  1, 1, 2
               11754,  1, 1, 2
               11756,  1, 1, 2
               11758,  1, 1, 2
               11760,  1, 1, 2
               11762,  1, 1, 2
               11764,  1, 1, 2
               11766,  1, 1, 2
               11768,  1, 1, 2
               11770,  1, 1, 2
               11772,  1, 1, 2
               11774,  1, 1, 2
               11776,  1, 1, 2
               11778,  1, 1, 2
               11780,  1, 1, 2
               11782,  1, 1, 2
               11784,  1, 1, 2
               11786,  1, 1, 2
               11788,  1, 1, 2
               11790,  1, 1, 2
               11792,  1, 1, 2
               11794,  1, 1, 2
               11796,  1, 1, 2
               11798,  1, 1, 2
               11800,  1, 1, 2
               11802,  1, 1, 2
               11804,  1, 1, 2
               11806,  1, 1, 2
               11808,  1, 1, 2
               11810,  1, 1, 2
               11812,  1, 1, 2
               11814,  1, 1, 2
               11816,  1, 1, 2
               11818,  1, 1, 2
               11820,  1, 1, 2
               11822,  1, 1, 2
               11824,  1, 1, 2
               11826,  1, 1, 2
               11828,  1, 1, 2
               11830,  1, 1, 2
               11832,  1, 1, 2
               11834,  1, 1, 2
               11836,  1, 1, 2
               11838,  1, 1, 2
               11840,  1, 1, 2
               11842,  1, 1, 2
               11844,  1, 1, 2
               11846,  1, 1, 2
               11848,  1, 1, 2
               11850,  1, 1, 0
               11852,  1, 1, 0
               11854,  1, 1, 0
               11856,  1, 1, 0
               11858,  1, 1, 0
               11860,  1, 1, 2
               11862,  1, 1, 2
               11864,  1, 1, 2
               11866,  1, 1, 2
               11868,  1, 1, 2
               11870,  1, 1, 2
               11872,  1, 1, 2
               11874,  1, 1, 2
               11876,  1, 1, 2
               11878,  1, 1, 2
               11880,  1, 1, 2
               11882,  1, 1, 2
               11884,  1, 1, 2
               11886,  1, 1, 2
               11888,  1, 1, 2
               11890,  1, 1, 2
               11892,  1, 1, 2
               11894,  1, 1, 2
               11896,  1, 1, 2
               11898,  1, 1, 2
               11900,  1, 1, 2
               11902,  1, 1, 2
               11904,  1, 1, 2
               11906,  1, 1, 2
               11908,  1, 1, 2
               11910,  1, 1, 0
               11912,  1, 1, 0
               11914,  1, 1, 0
               11916,  1, 1, 0
               11918,  1, 1, 0
               11920,  1, 1, 2
               11922,  1, 1, 2
               11924,  1, 1, 2
               11926,  1, 1, 2
               11928,  1, 1, 2
               11930,  1, 1, 2
               11932,  1, 1, 2
               11934,  1, 1, 2
               11936,  1, 1, 2
               11938,  1, 1, 2
               11940,  1, 1,15
               11942,  1, 1,15
               11944,  1, 1,15
               11946,  1, 1,15
               11948,  1, 1,15
               11950,  1, 1, 0
               11952,  1, 1, 0
               11954,  1, 1, 0
               11956,  1, 1, 0
               11958,  1, 1, 0
               11960,  1, 1, 2
               11962,  1, 1, 2
               11964,  1, 1, 2
               11966,  1, 1, 2
               11968,  1, 1, 2
               11970,  1, 1, 2
               11972,  1, 1, 2
               11974,  1, 1, 2
               11976,  1, 1, 2
               11978,  1, 1, 2
               11980,  1, 1, 2
               11982,  1, 1, 2
               11984,  1, 1, 2
               11986,  1, 1, 2
               11988,  1, 1, 2
               11990,  1, 1,15
               11992,  1, 1,15
               11994,  1, 1,15
               11996,  1, 1,15
               11998,  1, 1,15
               12000,  1, 1, 1
               12002,  1, 1, 1
               12004,  1, 1, 1
               12006,  1, 1, 1
               12008,  1, 1, 1
               12010,  1, 1, 1
               12012,  1, 1, 1
               12014,  1, 1, 1
               12016,  1, 1, 1
               12018,  1, 1, 1
               12020,  1, 1,15
               12022,  1, 1,15
               12024,  1, 1,15
               12026,  1, 1,15
               12028,  1, 1,15
               12030,  1, 1, 2
               12032,  1, 1, 2
               12034,  1, 1, 2
               12036,  1, 1, 2
               12038,  1, 1, 2
               12040,  1, 1, 2
               12042,  1, 1, 2
               12044,  1, 1, 2
               12046,  1, 1, 2
               12048,  1, 1, 2
               12050,  1, 1, 2
               12052,  1, 1, 2
               12054,  1, 1, 2
               12056,  1, 1, 2
               12058,  1, 1, 2
               12060,  1, 1, 2
               12062,  1, 1, 2
               12064,  1, 1, 2
               12066,  1, 1, 2
               12068,  1, 1, 2
               12070,  1, 1, 2
               12072,  1, 1, 2
               12074,  1, 1, 2
               12076,  1, 1, 2
               12078,  1, 1, 2
               12080,  1, 1, 2
               12082,  1, 1, 2
               12084,  1, 1, 2
               12086,  1, 1, 2
               12088,  1, 1, 2
               12090,  1, 1, 2
               12092,  1, 1, 2
               12094,  1, 1, 2
               12096,  1, 1, 2
               12098,  1, 1, 2
               12100,  1, 1, 2
               12102,  1, 1, 2
               12104,  1, 1, 2
               12106,  1, 1, 2
               12108,  1, 1, 2
               12110,  1, 1,15
               12112,  1, 1,15
               12114,  1, 1,15
               12116,  1, 1,15
               12118,  1, 1,15
               12120,  1, 1, 0
               12122,  1, 1, 0
               12124,  1, 1, 0
               12126,  1, 1, 0
               12128,  1, 1, 0
               12130,  1, 1, 4
               12132,  1, 1, 4
               12134,  1, 1, 4
               12136,  1, 1, 4
               12138,  1, 1, 4
               12140,  1, 1, 4
               12142,  1, 1, 4
               12144,  1, 1, 4
               12146,  1, 1, 4
               12148,  1, 1, 4
               12150,  1, 1, 2
               12152,  1, 1, 2
               12154,  1, 1, 2
               12156,  1, 1, 2
               12158,  1, 1, 2
               12160,  1, 1, 2
               12162,  1, 1, 2
               12164,  1, 1, 2
               12166,  1, 1, 2
               12168,  1, 1, 2
               12170,  1, 1, 2
               12172,  1, 1, 2
               12174,  1, 1, 2
               12176,  1, 1, 2
               12178,  1, 1, 2
               12180,  1, 1, 2
               12182,  1, 1, 2
               12184,  1, 1, 2
               12186,  1, 1, 2
               12188,  1, 1, 2
               12190,  1, 1, 2
               12192,  1, 1, 2
               12194,  1, 1, 2
               12196,  1, 1, 2
               12198,  1, 1, 2
               12200,  1, 1, 2
               12202,  1, 1, 2
               12204,  1, 1, 2
               12206,  1, 1, 2
               12208,  1, 1, 2
               12210,  1, 1, 2
               12212,  1, 1, 2
               12214,  1, 1, 2
               12216,  1, 1, 2
               12218,  1, 1, 2
               12220,  1, 1, 2
               12222,  1, 1, 2
               12224,  1, 1, 2
               12226,  1, 1, 2
               12228,  1, 1, 2
               12230,  1, 1, 2
               12232,  1, 1, 2
               12234,  1, 1, 2
               12236,  1, 1, 2
               12238,  1, 1, 2
               12240,  1, 1, 2
               12242,  1, 1, 2
               12244,  1, 1, 2
               12246,  1, 1, 2
               12248,  1, 1, 2
               12250,  1, 1, 2
               12252,  1, 1, 2
               12254,  1, 1, 2
               12256,  1, 1, 2
               12258,  1, 1, 2
               12260,  1, 1, 2
               12262,  1, 1, 2
               12264,  1, 1, 2
               12266,  1, 1, 2
               12268,  1, 1, 2
               12270,  1, 1, 2
               12272,  1, 1, 2
               12274,  1, 1, 2
               12276,  1, 1, 2
               12278,  1, 1, 2
               12280,  1, 1, 2
               12282,  1, 1, 2
               12284,  1, 1, 2
               12286,  1, 1, 2
               12288,  1, 1, 2
               12290,  1, 1, 0
               12292,  1, 1, 0
               12294,  1, 1, 0
               12296,  1, 1, 0
               12298,  1, 1, 0
               12300,  1, 1, 4
               12302,  1, 1, 4
               12304,  1, 1, 4
               12306,  1, 1, 4
               12308,  1, 1, 4
               12310,  1, 1,15
               12312,  1, 1,15
               12314,  1, 1,15
               12316,  1, 1,15
               12318,  1, 1,15
               12320,  1, 1, 2
               12322,  1, 1, 2
               12324,  1, 1, 2
               12326,  1, 1, 2
               12328,  1, 1, 2
               12330,  1, 1, 2
               12332,  1, 1, 2
               12334,  1, 1, 2
               12336,  1, 1, 2
               12338,  1, 1, 2
               12340,  1, 1, 2
               12342,  1, 1, 2
               12344,  1, 1, 2
               12346,  1, 1, 2
               12348,  1, 1, 2
               12350,  1, 1, 2
               12352,  1, 1, 2
               12354,  1, 1, 2
               12356,  1, 1, 2
               12358,  1, 1, 2
               12360,  1, 1, 2
               12362,  1, 1, 2
               12364,  1, 1, 2
               12366,  1, 1, 2
               12368,  1, 1, 2
               12370,  1, 1, 2
               12372,  1, 1, 2
               12374,  1, 1, 2
               12376,  1, 1, 2
               12378,  1, 1, 2
               12380,  1, 1, 2
               12382,  1, 1, 2
               12384,  1, 1, 2
               12386,  1, 1, 2
               12388,  1, 1, 2
               12390,  1, 1, 2
               12392,  1, 1, 2
               12394,  1, 1, 2
               12396,  1, 1, 2
               12398,  1, 1, 2
               12400,  1, 1, 2
               12402,  1, 1, 2
               12404,  1, 1, 2
               12406,  1, 1, 2
               12408,  1, 1, 2
               12410,  1, 1, 2
               12412,  1, 1, 2
               12414,  1, 1, 2
               12416,  1, 1, 2
               12418,  1, 1, 2
               12420,  1, 1, 2
               12422,  1, 1, 2
               12424,  1, 1, 2
               12426,  1, 1, 2
               12428,  1, 1, 2
               12430,  1, 1, 2
               12432,  1, 1, 2
               12434,  1, 1, 2
               12436,  1, 1, 2
               12438,  1, 1, 2
               12440,  1, 1, 2
               12442,  1, 1, 2
               12444,  1, 1, 2
               12446,  1, 1, 2
               12448,  1, 1, 2
               12450,  1, 1, 2
               12452,  1, 1, 2
               12454,  1, 1, 2
               12456,  1, 1, 2
               12458,  1, 1, 2
               12460,  1, 1, 2
               12462,  1, 1, 2
               12464,  1, 1, 2
               12466,  1, 1, 2
               12468,  1, 1, 2
               12470,  1, 1,15
               12472,  1, 1,15
               12474,  1, 1,15
               12476,  1, 1,15
               12478,  1, 1,15
               12480,  1, 1, 0
               12482,  1, 1, 0
               12484,  1, 1, 0
               12486,  1, 1, 0
               12488,  1, 1, 0
               12490,  1, 1, 4
               12492,  1, 1, 4
               12494,  1, 1, 4
               12496,  1, 1, 4
               12498,  1, 1, 4
               12500,  1, 1, 0
               12502,  1, 1, 0
               12504,  1, 1, 0
               12506,  1, 1, 0
               12508,  1, 1, 0
               12510,  1, 1, 8
               12512,  1, 1, 8
               12514,  1, 1, 8
               12516,  1, 1, 8
               12518,  1, 1, 8
               12520,  1, 1, 0
               12522,  1, 1, 0
               12524,  1, 1, 0
               12526,  1, 1, 0
               12528,  1, 1, 0
               12530,  1, 1, 0
               12532,  1, 1, 0
               12534,  1, 1, 0
               12536,  1, 1, 0
               12538,  1, 1, 0
               12540,  1, 1,15
               12542,  1, 1,15
               12544,  1, 1,15
               12546,  1, 1,15
               12548,  1, 1,15
               12550,  1, 1, 2
               12552,  1, 1, 2
               12554,  1, 1, 2
               12556,  1, 1, 2
               12558,  1, 1, 2
               12560,  1, 1, 2
               12562,  1, 1, 2
               12564,  1, 1, 2
               12566,  1, 1, 2
               12568,  1, 1, 2
               12570,  1, 1, 2
               12572,  1, 1, 2
               12574,  1, 1, 2
               12576,  1, 1, 2
               12578,  1, 1, 2
               12580,  1, 1, 2
               12582,  1, 1, 2
               12584,  1, 1, 2
               12586,  1, 1, 2
               12588,  1, 1, 2
               12590,  1, 1, 2
               12592,  1, 1, 2
               12594,  1, 1, 2
               12596,  1, 1, 2
               12598,  1, 1, 2
               12600,  1, 1, 2
               12602,  1, 1, 2
               12604,  1, 1, 2
               12606,  1, 1, 2
               12608,  1, 1, 2
               12610,  1, 1, 2
               12612,  1, 1, 2
               12614,  1, 1, 2
               12616,  1, 1, 2
               12618,  1, 1, 2
               12620,  1, 1, 2
               12622,  1, 1, 2
               12624,  1, 1, 2
               12626,  1, 1, 2
               12628,  1, 1, 2
               12630,  1, 1, 2
               12632,  1, 1, 2
               12634,  1, 1, 2
               12636,  1, 1, 2
               12638,  1, 1, 2
               12640,  1, 1, 2
               12642,  1, 1, 2
               12644,  1, 1, 2
               12646,  1, 1, 2
               12648,  1, 1, 2
               12650,  1, 1, 2
               12652,  1, 1, 2
               12654,  1, 1, 2
               12656,  1, 1, 2
               12658,  1, 1, 2
               12660,  1, 1, 2
               12662,  1, 1, 2
               12664,  1, 1, 2
               12666,  1, 1, 2
               12668,  1, 1, 2
               12670,  1, 1, 0
               12672,  1, 1, 0
               12674,  1, 1, 0
               12676,  1, 1, 0
               12678,  1, 1, 0
               12680,  1, 1, 2
               12682,  1, 1, 2
               12684,  1, 1, 2
               12686,  1, 1, 2
               12688,  1, 1, 2
               12690,  1, 1,15
               12692,  1, 1,15
               12694,  1, 1,15
               12696,  1, 1,15
               12698,  1, 1,15
               12700,  1, 1, 2
               12702,  1, 1, 2
               12704,  1, 1, 2
               12706,  1, 1, 2
               12708,  1, 1, 2
               12710,  1, 1, 2
               12712,  1, 1, 2
               12714,  1, 1, 2
               12716,  1, 1, 2
               12718,  1, 1, 2
               12720,  1, 1, 0
               12722,  1, 1, 0
               12724,  1, 1, 0
               12726,  1, 1, 0
               12728,  1, 1, 0
               12730,  1, 1, 4
               12732,  1, 1, 4
               12734,  1, 1, 4
               12736,  1, 1, 4
               12738,  1, 1, 4
               12740,  1, 1, 0
               12742,  1, 1, 0
               12744,  1, 1, 0
               12746,  1, 1, 0
               12748,  1, 1, 0
               12750,  1, 1, 0
               12752,  1, 1, 0
               12754,  1, 1, 0
               12756,  1, 1, 0
               12758,  1, 1, 0
               12760,  1, 1, 4
               12762,  1, 1, 4
               12764,  1, 1, 4
               12766,  1, 1, 4
               12768,  1, 1, 4
               12770,  1, 1, 2
               12772,  1, 1, 2
               12774,  1, 1, 2
               12776,  1, 1, 2
               12778,  1, 1, 2
               12780,  1, 1, 2
               12782,  1, 1, 2
               12784,  1, 1, 2
               12786,  1, 1, 2
               12788,  1, 1, 2
               12790,  1, 1, 2
               12792,  1, 1, 2
               12794,  1, 1, 2
               12796,  1, 1, 2
               12798,  1, 1, 2
               12800,  1, 1, 2
               12802,  1, 1, 2
               12804,  1, 1, 2
               12806,  1, 1, 2
               12808,  1, 1, 2
               12810,  1, 1, 2
               12812,  1, 1, 2
               12814,  1, 1, 2
               12816,  1, 1, 2
               12818,  1, 1, 2
               12820,  1, 1, 2
               12822,  1, 1, 2
               12824,  1, 1, 2
               12826,  1, 1, 2
               12828,  1, 1, 2
               12830,  1, 1, 2
               12832,  1, 1, 2
               12834,  1, 1, 2
               12836,  1, 1, 2
               12838,  1, 1, 2
               12840,  1, 1, 2
               12842,  1, 1, 2
               12844,  1, 1, 2
               12846,  1, 1, 2
               12848,  1, 1, 2
               12850,  1, 1, 2
               12852,  1, 1, 2
               12854,  1, 1, 2
               12856,  1, 1, 2
               12858,  1, 1, 2
               12860,  1, 1, 2
               12862,  1, 1, 2
               12864,  1, 1, 2
               12866,  1, 1, 2
               12868,  1, 1, 2
               12870,  1, 1, 2
               12872,  1, 1, 2
               12874,  1, 1, 2
               12876,  1, 1, 2
               12878,  1, 1, 2
               12880,  1, 1, 2
               12882,  1, 1, 2
               12884,  1, 1, 2
               12886,  1, 1, 2
               12888,  1, 1, 2
               12890,  1, 1, 2
               12892,  1, 1, 2
               12894,  1, 1, 2
               12896,  1, 1, 2
               12898,  1, 1, 2
               12900,  1, 1,15
               12902,  1, 1,15
               12904,  1, 1,15
               12906,  1, 1,15
               12908,  1, 1,15
               12910,  1, 1, 2
               12912,  1, 1, 2
               12914,  1, 1, 2
               12916,  1, 1, 2
               12918,  1, 1, 2
               12920,  1, 1, 2
               12922,  1, 1, 2
               12924,  1, 1, 2
               12926,  1, 1, 2
               12928,  1, 1, 2
               12930,  1, 1, 2
               12932,  1, 1, 2
               12934,  1, 1, 2
               12936,  1, 1, 2
               12938,  1, 1, 2
               12940,  1, 1, 2
               12942,  1, 1, 2
               12944,  1, 1, 2
               12946,  1, 1, 2
               12948,  1, 1, 2
               12950,  1, 1, 0
               12952,  1, 1, 0
               12954,  1, 1, 0
               12956,  1, 1, 0
               12958,  1, 1, 0
               12960,  1, 1, 4
               12962,  1, 1, 4
               12964,  1, 1, 4
               12966,  1, 1, 4
               12968,  1, 1, 4
               12970,  1, 1,13
               12972,  1, 1,13
               12974,  1, 1,13
               12976,  1, 1,13
               12978,  1, 1,13
               12980,  1, 1, 4
               12982,  1, 1, 4
               12984,  1, 1, 4
               12986,  1, 1, 4
               12988,  1, 1, 4
               12990,  1, 1, 2
               12992,  1, 1, 2
               12994,  1, 1, 2
               12996,  1, 1, 2
               12998,  1, 1, 2
               13000,  1, 1,15
               13002,  1, 1,15
               13004,  1, 1,15
               13006,  1, 1,15
               13008,  1, 1,15
               13010,  1, 1, 1
               13012,  1, 1, 1
               13014,  1, 1, 1
               13016,  1, 1, 1
               13018,  1, 1, 1
               13020,  1, 1, 0
               13022,  1, 1, 0
               13024,  1, 1, 0
               13026,  1, 1, 0
               13028,  1, 1, 0
               13030,  1, 1, 0
               13032,  1, 1, 0
               13034,  1, 1, 0
               13036,  1, 1, 0
               13038,  1, 1, 0
               13040,  1, 1, 0
               13042,  1, 1, 0
               13044,  1, 1, 0
               13046,  1, 1, 0
               13048,  1, 1, 0
               13050,  1, 1, 2
               13052,  1, 1, 2
               13054,  1, 1, 2
               13056,  1, 1, 2
               13058,  1, 1, 2
               13060,  1, 1, 2
               13062,  1, 1, 2
               13064,  1, 1, 2
               13066,  1, 1, 2
               13068,  1, 1, 2
               13070,  1, 1, 2
               13072,  1, 1, 2
               13074,  1, 1, 2
               13076,  1, 1, 2
               13078,  1, 1, 2
               13080,  1, 1, 2
               13082,  1, 1, 2
               13084,  1, 1, 2
               13086,  1, 1, 2
               13088,  1, 1, 2
               13090,  1, 1, 2
               13092,  1, 1, 2
               13094,  1, 1, 2
               13096,  1, 1, 2
               13098,  1, 1, 2
               13100,  1, 1, 2
               13102,  1, 1, 2
               13104,  1, 1, 2
               13106,  1, 1, 2
               13108,  1, 1, 2
               13110,  1, 1, 2
               13112,  1, 1, 2
               13114,  1, 1, 2
               13116,  1, 1, 2
               13118,  1, 1, 2
               13120,  1, 1, 0
               13122,  1, 1, 0
               13124,  1, 1, 0
               13126,  1, 1, 0
               13128,  1, 1, 0
               13130,  1, 1, 2
               13132,  1, 1, 2
               13134,  1, 1, 2
               13136,  1, 1, 2
               13138,  1, 1, 2
               13140,  1, 1, 0
               13142,  1, 1, 0
               13144,  1, 1, 0
               13146,  1, 1, 0
               13148,  1, 1, 0
               13150,  1, 1, 2
               13152,  1, 1, 2
               13154,  1, 1, 2
               13156,  1, 1, 2
               13158,  1, 1, 2
               13160,  1, 1, 2
               13162,  1, 1, 2
               13164,  1, 1, 2
               13166,  1, 1, 2
               13168,  1, 1, 2
               13170,  1, 1, 2
               13172,  1, 1, 2
               13174,  1, 1, 2
               13176,  1, 1, 2
               13178,  1, 1, 2
               13180,  1, 1, 2
               13182,  1, 1, 2
               13184,  1, 1, 2
               13186,  1, 1, 2
               13188,  1, 1, 2
               13190,  1, 1,15
               13192,  1, 1,15
               13194,  1, 1,15
               13196,  1, 1,15
               13198,  1, 1,15
               13200,  1, 1, 2
               13202,  1, 1, 2
               13204,  1, 1, 2
               13206,  1, 1, 2
               13208,  1, 1, 2
               13210,  1, 1, 2
               13212,  1, 1, 2
               13214,  1, 1, 2
               13216,  1, 1, 2
               13218,  1, 1, 2
               13220,  1, 1, 0
               13222,  1, 1, 0
               13224,  1, 1, 0
               13226,  1, 1, 0
               13228,  1, 1, 0
               13230,  1, 1, 0
               13232,  1, 1, 0
               13234,  1, 1, 0
               13236,  1, 1, 0
               13238,  1, 1, 0
               13240,  1, 1, 4
               13242,  1, 1, 4
               13244,  1, 1, 4
               13246,  1, 1, 4
               13248,  1, 1, 4
               13250,  1, 1, 2
               13252,  1, 1, 2
               13254,  1, 1, 2
               13256,  1, 1, 2
               13258,  1, 1, 2
               13260,  1, 1,15
               13262,  1, 1,15
               13264,  1, 1,15
               13266,  1, 1,15
               13268,  1, 1,15
               13270,  1, 1, 0
               13272,  1, 1, 0
