time, A, B, S
                4604, 0001,0001,0010
                4606, 0001,0001,0010
                4608, 0001,0001,0010
                4610, 0001,0001,0010
                4612, 0001,0001,0010
                4614, 0001,0001,0010
                4616, 0001,0001,0010
                4618, 0001,0001,0010
                4620, 0001,0001,0010
                4622, 0001,0001,0010
                4624, 0001,0001,0010
                4626, 0001,0001,0010
                4628, 0001,0001,0010
                4630, 0001,0001,0010
                4632, 0001,0001,0010
                4634, 0001,0001,0010
                4636, 0001,0001,0010
                4638, 0001,0001,0010
                4640, 0001,0001,0010
                4642, 0001,0001,0010
                4644, 0001,0001,0010
                4646, 0001,0001,0010
                4648, 0001,0001,0010
                4650, 0001,0001,0010
                4652, 0001,0001,0010
                4654, 0001,0001,0010
                4656, 0001,0001,0010
                4658, 0001,0001,0010
                4660, 0001,0001,0010
                4662, 0001,0001,0010
                4664, 0001,0001,0010
                4666, 0001,0001,0010
                4668, 0001,0001,0010
                4670, 0001,0001,1111
                4672, 0001,0001,1111
                4674, 0001,0001,1111
                4676, 0001,0001,1111
                4678, 0001,0001,1111
                4680, 0001,0001,0001
                4682, 0001,0001,0001
                4684, 0001,0001,0001
                4686, 0001,0001,0001
                4688, 0001,0001,0001
                4690, 0001,0001,0001
                4692, 0001,0001,0001
                4694, 0001,0001,0001
                4696, 0001,0001,0001
                4698, 0001,0001,0001
                4700, 0001,0001,0001
                4702, 0001,0001,0001
                4704, 0001,0001,0001
                4706, 0001,0001,0001
                4708, 0001,0001,0001
                4710, 0001,0001,0010
                4712, 0001,0001,0010
                4714, 0001,0001,0010
                4716, 0001,0001,0010
                4718, 0001,0001,0010
                4720, 0001,0001,1111
                4722, 0001,0001,1111
                4724, 0001,0001,1111
                4726, 0001,0001,1111
                4728, 0001,0001,1111
                4730, 0001,0001,1111
                4732, 0001,0001,1111
                4734, 0001,0001,1111
                4736, 0001,0001,1111
                4738, 0001,0001,1111
                4740, 0001,0001,0010
                4742, 0001,0001,0010
                4744, 0001,0001,0010
                4746, 0001,0001,0010
                4748, 0001,0001,0010
                4750, 0001,0001,0010
                4752, 0001,0001,0010
                4754, 0001,0001,0010
                4756, 0001,0001,0010
                4758, 0001,0001,0010
                4760, 0001,0001,1111
                4762, 0001,0001,1111
                4764, 0001,0001,1111
                4766, 0001,0001,1111
                4768, 0001,0001,1111
                4770, 0001,0001,0010
                4772, 0001,0001,0010
                4774, 0001,0001,0010
                4776, 0001,0001,0010
                4778, 0001,0001,0010
                4780, 0001,0001,0010
                4782, 0001,0001,0010
                4784, 0001,0001,0010
                4786, 0001,0001,0010
                4788, 0001,0001,0010
                4790, 0001,0001,0010
                4792, 0001,0001,0010
                4794, 0001,0001,0010
                4796, 0001,0001,0010
                4798, 0001,0001,0010
                4800, 0001,0001,0010
                4802, 0001,0001,0010
                4804, 0001,0001,0010
                4806, 0001,0001,0010
                4808, 0001,0001,0010
                4810, 0001,0001,0000
                4812, 0001,0001,0000
                4814, 0001,0001,0000
                4816, 0001,0001,0000
                4818, 0001,0001,0000
                4820, 0001,0001,0000
                4822, 0001,0001,0000
                4824, 0001,0001,0000
                4826, 0001,0001,0000
                4828, 0001,0001,0000
                4830, 0001,0001,1111
                4832, 0001,0001,1111
                4834, 0001,0001,1111
                4836, 0001,0001,1111
                4838, 0001,0001,1111
                4840, 0001,0001,0001
                4842, 0001,0001,0001
                4844, 0001,0001,0001
                4846, 0001,0001,0001
                4848, 0001,0001,0001
                4850, 0001,0001,0010
                4852, 0001,0001,0010
                4854, 0001,0001,0010
                4856, 0001,0001,0010
                4858, 0001,0001,0010
                4860, 0001,0001,0010
                4862, 0001,0001,0010
                4864, 0001,0001,0010
                4866, 0001,0001,0010
                4868, 0001,0001,0010
                4870, 0001,0001,0000
                4872, 0001,0001,0000
                4874, 0001,0001,0000
                4876, 0001,0001,0000
                4878, 0001,0001,0000
                4880, 0001,0001,1101
                4882, 0001,0001,1101
                4884, 0001,0001,1101
                4886, 0001,0001,1101
                4888, 0001,0001,1101
                4890, 0001,0001,0000
                4892, 0001,0001,0000
                4894, 0001,0001,0000
                4896, 0001,0001,0000
                4898, 0001,0001,0000
                4900, 0001,0001,0010
                4902, 0001,0001,0010
                4904, 0001,0001,0010
                4906, 0001,0001,0010
                4908, 0001,0001,0010
                4910, 0001,0001,0010
                4912, 0001,0001,0010
                4914, 0001,0001,0010
                4916, 0001,0001,0010
                4918, 0001,0001,0010
                4920, 0001,0001,0010
                4922, 0001,0001,0010
                4924, 0001,0001,0010
                4926, 0001,0001,0010
                4928, 0001,0001,0010
                4930, 0001,0001,0010
                4932, 0001,0001,0010
                4934, 0001,0001,0010
                4936, 0001,0001,0010
                4938, 0001,0001,0010
                4940, 0001,0001,0010
                4942, 0001,0001,0010
                4944, 0001,0001,0010
                4946, 0001,0001,0010
                4948, 0001,0001,0010
                4950, 0001,0001,0010
                4952, 0001,0001,0010
                4954, 0001,0001,0010
                4956, 0001,0001,0010
                4958, 0001,0001,0010
                4960, 0001,0001,0010
                4962, 0001,0001,0010
                4964, 0001,0001,0010
                4966, 0001,0001,0010
                4968, 0001,0001,0010
                4970, 0001,0001,0010
                4972, 0001,0001,0010
                4974, 0001,0001,0010
                4976, 0001,0001,0010
                4978, 0001,0001,0010
                4980, 0001,0001,0010
                4982, 0001,0001,0010
                4984, 0001,0001,0010
                4986, 0001,0001,0010
                4988, 0001,0001,0010
                4990, 0001,0001,0010
                4992, 0001,0001,0010
                4994, 0001,0001,0010
                4996, 0001,0001,0010
                4998, 0001,0001,0010
                5000, 0001,0001,1111
                5002, 0001,0001,1111
                5004, 0001,0001,1111
                5006, 0001,0001,1111
                5008, 0001,0001,1111
                5010, 0001,0001,0010
                5012, 0001,0001,0010
                5014, 0001,0001,0010
                5016, 0001,0001,0010
                5018, 0001,0001,0010
                5020, 0001,0001,0000
                5022, 0001,0001,0000
                5024, 0001,0001,0000
                5026, 0001,0001,0000
                5028, 0001,0001,0000
                5030, 0001,0001,0010
                5032, 0001,0001,0010
                5034, 0001,0001,0010
                5036, 0001,0001,0010
                5038, 0001,0001,0010
                5040, 0001,0001,1111
                5042, 0001,0001,1111
                5044, 0001,0001,1111
                5046, 0001,0001,1111
                5048, 0001,0001,1111
                5050, 0001,0001,0010
                5052, 0001,0001,0010
                5054, 0001,0001,0010
                5056, 0001,0001,0010
                5058, 0001,0001,0010
                5060, 0001,0001,0000
                5062, 0001,0001,0000
                5064, 0001,0001,0000
                5066, 0001,0001,0000
                5068, 0001,0001,0000
                5070, 0001,0001,0100
                5072, 0001,0001,0100
                5074, 0001,0001,0100
                5076, 0001,0001,0100
                5078, 0001,0001,0100
                5080, 0001,0001,0100
                5082, 0001,0001,0100
                5084, 0001,0001,0100
                5086, 0001,0001,0100
                5088, 0001,0001,0100
                5090, 0001,0001,0010
                5092, 0001,0001,0010
                5094, 0001,0001,0010
                5096, 0001,0001,0010
                5098, 0001,0001,0010
                5100, 0001,0001,0010
                5102, 0001,0001,0010
                5104, 0001,0001,0010
                5106, 0001,0001,0010
                5108, 0001,0001,0010
                5110, 0001,0001,0000
                5112, 0001,0001,0000
                5114, 0001,0001,0000
                5116, 0001,0001,0000
                5118, 0001,0001,0000
                5120, 0001,0001,0010
                5122, 0001,0001,0010
                5124, 0001,0001,0010
                5126, 0001,0001,0010
                5128, 0001,0001,0010
                5130, 0001,0001,0010
                5132, 0001,0001,0010
                5134, 0001,0001,0010
                5136, 0001,0001,0010
                5138, 0001,0001,0010
                5140, 0001,0001,0010
                5142, 0001,0001,0010
                5144, 0001,0001,0010
                5146, 0001,0001,0010
                5148, 0001,0001,0010
                5150, 0001,0001,0010
                5152, 0001,0001,0010
                5154, 0001,0001,0010
                5156, 0001,0001,0010
                5158, 0001,0001,0010
                5160, 0001,0001,0010
                5162, 0001,0001,0010
                5164, 0001,0001,0010
                5166, 0001,0001,0010
                5168, 0001,0001,0010
                5170, 0001,0001,1111
                5172, 0001,0001,1111
                5174, 0001,0001,1111
                5176, 0001,0001,1111
                5178, 0001,0001,1111
                5180, 0001,0001,0001
                5182, 0001,0001,0001
                5184, 0001,0001,0001
                5186, 0001,0001,0001
                5188, 0001,0001,0001
                5190, 0001,0001,0010
                5192, 0001,0001,0010
                5194, 0001,0001,0010
                5196, 0001,0001,0010
                5198, 0001,0001,0010
                5200, 0001,0001,0010
                5202, 0001,0001,0010
                5204, 0001,0001,0010
                5206, 0001,0001,0010
                5208, 0001,0001,0010
                5210, 0001,0001,0000
                5212, 0001,0001,0000
                5214, 0001,0001,0000
                5216, 0001,0001,0000
                5218, 0001,0001,0000
                5220, 0001,0001,0010
                5222, 0001,0001,0010
                5224, 0001,0001,0010
                5226, 0001,0001,0010
                5228, 0001,0001,0010
                5230, 0001,0001,0010
                5232, 0001,0001,0010
                5234, 0001,0001,0010
                5236, 0001,0001,0010
                5238, 0001,0001,0010
                5240, 0001,0001,1111
                5242, 0001,0001,1111
                5244, 0001,0001,1111
                5246, 0001,0001,1111
                5248, 0001,0001,1111
                5250, 0001,0001,0001
                5252, 0001,0001,0001
                5254, 0001,0001,0001
                5256, 0001,0001,0001
                5258, 0001,0001,0001
                5260, 0001,0001,1111
                5262, 0001,0001,1111
                5264, 0001,0001,1111
                5266, 0001,0001,1111
                5268, 0001,0001,1111
                5270, 0001,0001,1111
                5272, 0001,0001,1111
                5274, 0001,0001,1111
                5276, 0001,0001,1111
                5278, 0001,0001,1111
                5280, 0001,0001,0001
                5282, 0001,0001,0001
                5284, 0001,0001,0001
                5286, 0001,0001,0001
                5288, 0001,0001,0001
                5290, 0001,0001,0010
                5292, 0001,0001,0010
                5294, 0001,0001,0010
                5296, 0001,0001,0010
                5298, 0001,0001,0010
                5300, 0001,0001,0010
                5302, 0001,0001,0010
                5304, 0001,0001,0010
                5306, 0001,0001,0010
                5308, 0001,0001,0010
                5310, 0001,0001,0010
                5312, 0001,0001,0010
                5314, 0001,0001,0010
                5316, 0001,0001,0010
                5318, 0001,0001,0010
                5320, 0001,0001,0010
                5322, 0001,0001,0010
                5324, 0001,0001,0010
                5326, 0001,0001,0010
                5328, 0001,0001,0010
                5330, 0001,0001,0010
                5332, 0001,0001,0010
                5334, 0001,0001,0010
                5336, 0001,0001,0010
                5338, 0001,0001,0010
                5340, 0001,0001,0010
                5342, 0001,0001,0010
                5344, 0001,0001,0010
                5346, 0001,0001,0010
                5348, 0001,0001,0010
                5350, 0001,0001,0010
                5352, 0001,0001,0010
                5354, 0001,0001,0010
                5356, 0001,0001,0010
                5358, 0001,0001,0010
                5360, 0001,0001,0010
                5362, 0001,0001,0010
                5364, 0001,0001,0010
                5366, 0001,0001,0010
                5368, 0001,0001,0010
                5370, 0001,0001,0010
                5372, 0001,0001,0010
                5374, 0001,0001,0010
                5376, 0001,0001,0010
                5378, 0001,0001,0010
                5380, 0001,0001,0010
                5382, 0001,0001,0010
                5384, 0001,0001,0010
                5386, 0001,0001,0010
                5388, 0001,0001,0010
                5390, 0001,0001,0010
                5392, 0001,0001,0010
                5394, 0001,0001,0010
                5396, 0001,0001,0010
                5398, 0001,0001,0010
                5400, 0001,0001,0010
                5402, 0001,0001,0010
                5404, 0001,0001,0010
                5406, 0001,0001,0010
                5408, 0001,0001,0010
                5410, 0001,0001,0010
                5412, 0001,0001,0010
                5414, 0001,0001,0010
                5416, 0001,0001,0010
                5418, 0001,0001,0010
                5420, 0001,0001,0010
                5422, 0001,0001,0010
                5424, 0001,0001,0010
                5426, 0001,0001,0010
                5428, 0001,0001,0010
                5430, 0001,0001,0000
                5432, 0001,0001,0000
                5434, 0001,0001,0000
                5436, 0001,0001,0000
                5438, 0001,0001,0000
                5440, 0001,0001,0100
                5442, 0001,0001,0100
                5444, 0001,0001,0100
                5446, 0001,0001,0100
                5448, 0001,0001,0100
                5450, 0001,0001,0010
                5452, 0001,0001,0010
                5454, 0001,0001,0010
                5456, 0001,0001,0010
                5458, 0001,0001,0010
                5460, 0001,0001,0010
                5462, 0001,0001,0010
                5464, 0001,0001,0010
                5466, 0001,0001,0010
                5468, 0001,0001,0010
                5470, 0001,0001,0000
                5472, 0001,0001,0000
                5474, 0001,0001,0000
                5476, 0001,0001,0000
                5478, 0001,0001,0000
                5480, 0001,0001,0010
                5482, 0001,0001,0010
                5484, 0001,0001,0010
                5486, 0001,0001,0010
                5488, 0001,0001,0010
                5490, 0001,0001,1111
                5492, 0001,0001,1111
                5494, 0001,0001,1111
                5496, 0001,0001,1111
                5498, 0001,0001,1111
                5500, 0001,0001,0001
                5502, 0001,0001,0001
                5504, 0001,0001,0001
                5506, 0001,0001,0001
                5508, 0001,0001,0001
                5510, 0001,0001,0001
                5512, 0001,0001,0001
                5514, 0001,0001,0001
                5516, 0001,0001,0001
                5518, 0001,0001,0001
                5520, 0001,0001,0001
                5522, 0001,0001,0001
                5524, 0001,0001,0001
                5526, 0001,0001,0001
                5528, 0001,0001,0001
                5530, 0001,0001,0010
                5532, 0001,0001,0010
                5534, 0001,0001,0010
                5536, 0001,0001,0010
                5538, 0001,0001,0010
                5540, 0001,0001,0010
                5542, 0001,0001,0010
                5544, 0001,0001,0010
                5546, 0001,0001,0010
                5548, 0001,0001,0010
                5550, 0001,0001,0010
                5552, 0001,0001,0010
                5554, 0001,0001,0010
                5556, 0001,0001,0010
                5558, 0001,0001,0010
                5560, 0001,0001,0010
                5562, 0001,0001,0010
                5564, 0001,0001,0010
                5566, 0001,0001,0010
                5568, 0001,0001,0010
                5570, 0001,0001,0010
                5572, 0001,0001,0010
                5574, 0001,0001,0010
                5576, 0001,0001,0010
                5578, 0001,0001,0010
                5580, 0001,0001,0010
                5582, 0001,0001,0010
                5584, 0001,0001,0010
                5586, 0001,0001,0010
                5588, 0001,0001,0010
                5590, 0001,0001,0010
                5592, 0001,0001,0010
                5594, 0001,0001,0010
                5596, 0001,0001,0010
                5598, 0001,0001,0010
                5600, 0001,0001,0010
                5602, 0001,0001,0010
                5604, 0001,0001,0010
                5606, 0001,0001,0010
                5608, 0001,0001,0010
                5610, 0001,0001,0010
                5612, 0001,0001,0010
                5614, 0001,0001,0010
                5616, 0001,0001,0010
                5618, 0001,0001,0010
                5620, 0001,0001,0010
                5622, 0001,0001,0010
                5624, 0001,0001,0010
                5626, 0001,0001,0010
                5628, 0001,0001,0010
                5630, 0001,0001,0010
                5632, 0001,0001,0010
                5634, 0001,0001,0010
                5636, 0001,0001,0010
                5638, 0001,0001,0010
                5640, 0001,0001,1111
                5642, 0001,0001,1111
                5644, 0001,0001,1111
                5646, 0001,0001,1111
                5648, 0001,0001,1111
                5650, 0001,0001,0010
                5652, 0001,0001,0010
                5654, 0001,0001,0010
                5656, 0001,0001,0010
                5658, 0001,0001,0010
                5660, 0001,0001,0010
                5662, 0001,0001,0010
                5664, 0001,0001,0010
                5666, 0001,0001,0010
                5668, 0001,0001,0010
                5670, 0001,0001,0010
                5672, 0001,0001,0010
                5674, 0001,0001,0010
                5676, 0001,0001,0010
                5678, 0001,0001,0010
                5680, 0001,0001,0010
                5682, 0001,0001,0010
                5684, 0001,0001,0010
                5686, 0001,0001,0010
                5688, 0001,0001,0010
                5690, 0001,0001,0010
                5692, 0001,0001,0010
                5694, 0001,0001,0010
                5696, 0001,0001,0010
                5698, 0001,0001,0010
                5700, 0001,0001,0010
                5702, 0001,0001,0010
                5704, 0001,0001,0010
                5706, 0001,0001,0010
                5708, 0001,0001,0010
                5710, 0001,0001,0010
                5712, 0001,0001,0010
                5714, 0001,0001,0010
                5716, 0001,0001,0010
                5718, 0001,0001,0010
                5720, 0001,0001,0000
                5722, 0001,0001,0000
                5724, 0001,0001,0000
                5726, 0001,0001,0000
                5728, 0001,0001,0000
                5730, 0001,0001,0010
                5732, 0001,0001,0010
                5734, 0001,0001,0010
                5736, 0001,0001,0010
                5738, 0001,0001,0010
                5740, 0001,0001,0010
                5742, 0001,0001,0010
                5744, 0001,0001,0010
                5746, 0001,0001,0010
                5748, 0001,0001,0010
                5750, 0001,0001,0010
                5752, 0001,0001,0010
                5754, 0001,0001,0010
                5756, 0001,0001,0010
                5758, 0001,0001,0010
                5760, 0001,0001,0010
                5762, 0001,0001,0010
                5764, 0001,0001,0010
                5766, 0001,0001,0010
                5768, 0001,0001,0010
                5770, 0001,0001,0000
                5772, 0001,0001,0000
                5774, 0001,0001,0000
                5776, 0001,0001,0000
                5778, 0001,0001,0000
                5780, 0001,0001,0010
                5782, 0001,0001,0010
                5784, 0001,0001,0010
                5786, 0001,0001,0010
                5788, 0001,0001,0010
                5790, 0001,0001,0010
                5792, 0001,0001,0010
                5794, 0001,0001,0010
                5796, 0001,0001,0010
                5798, 0001,0001,0010
                5800, 0001,0001,0010
                5802, 0001,0001,0010
                5804, 0001,0001,0010
                5806, 0001,0001,0010
                5808, 0001,0001,0010
                5810, 0001,0001,0010
                5812, 0001,0001,0010
                5814, 0001,0001,0010
                5816, 0001,0001,0010
                5818, 0001,0001,0010
                5820, 0001,0001,0010
                5822, 0001,0001,0010
                5824, 0001,0001,0010
                5826, 0001,0001,0010
                5828, 0001,0001,0010
                5830, 0001,0001,0010
                5832, 0001,0001,0010
                5834, 0001,0001,0010
                5836, 0001,0001,0010
                5838, 0001,0001,0010
                5840, 0001,0001,0010
                5842, 0001,0001,0010
                5844, 0001,0001,0010
                5846, 0001,0001,0010
                5848, 0001,0001,0010
                5850, 0001,0001,1111
                5852, 0001,0001,1111
                5854, 0001,0001,1111
                5856, 0001,0001,1111
                5858, 0001,0001,1111
                5860, 0001,0001,0010
                5862, 0001,0001,0010
                5864, 0001,0001,0010
                5866, 0001,0001,0010
                5868, 0001,0001,0010
                5870, 0001,0001,1111
                5872, 0001,0001,1111
                5874, 0001,0001,1111
                5876, 0001,0001,1111
                5878, 0001,0001,1111
                5880, 0001,0001,0001
                5882, 0001,0001,0001
                5884, 0001,0001,0001
                5886, 0001,0001,0001
                5888, 0001,0001,0001
                5890, 0001,0001,0010
                5892, 0001,0001,0010
                5894, 0001,0001,0010
                5896, 0001,0001,0010
                5898, 0001,0001,0010
                5900, 0001,0001,0010
                5902, 0001,0001,0010
                5904, 0001,0001,0010
                5906, 0001,0001,0010
                5908, 0001,0001,0010
                5910, 0001,0001,1111
                5912, 0001,0001,1111
                5914, 0001,0001,1111
                5916, 0001,0001,1111
                5918, 0001,0001,1111
                5920, 0001,0001,0010
                5922, 0001,0001,0010
                5924, 0001,0001,0010
                5926, 0001,0001,0010
                5928, 0001,0001,0010
                5930, 0001,0001,0000
                5932, 0001,0001,0000
                5934, 0001,0001,0000
                5936, 0001,0001,0000
                5938, 0001,0001,0000
                5940, 0001,0001,0000
                5942, 0001,0001,0000
                5944, 0001,0001,0000
                5946, 0001,0001,0000
                5948, 0001,0001,0000
                5950, 0001,0001,0000
                5952, 0001,0001,0000
                5954, 0001,0001,0000
                5956, 0001,0001,0000
                5958, 0001,0001,0000
                5960, 0001,0001,1000
                5962, 0001,0001,1000
                5964, 0001,0001,1000
                5966, 0001,0001,1000
                5968, 0001,0001,1000
                5970, 0001,0001,1000
                5972, 0001,0001,1000
                5974, 0001,0001,1000
                5976, 0001,0001,1000
                5978, 0001,0001,1000
                5980, 0001,0001,1000
                5982, 0001,0001,1000
                5984, 0001,0001,1000
                5986, 0001,0001,1000
                5988, 0001,0001,1000
                5990, 0001,0001,1111
                5992, 0001,0001,1111
                5994, 0001,0001,1111
                5996, 0001,0001,1111
                5998, 0001,0001,1111
                6000, 0001,0001,0010
                6002, 0001,0001,0010
                6004, 0001,0001,0010
                6006, 0001,0001,0010
                6008, 0001,0001,0010
                6010, 0001,0001,0010
                6012, 0001,0001,0010
                6014, 0001,0001,0010
                6016, 0001,0001,0010
                6018, 0001,0001,0010
                6020, 0001,0001,0010
                6022, 0001,0001,0010
                6024, 0001,0001,0010
                6026, 0001,0001,0010
                6028, 0001,0001,0010
                6030, 0001,0001,0010
                6032, 0001,0001,0010
                6034, 0001,0001,0010
                6036, 0001,0001,0010
                6038, 0001,0001,0010
                6040, 0001,0001,0010
                6042, 0001,0001,0010
                6044, 0001,0001,0010
                6046, 0001,0001,0010
                6048, 0001,0001,0010
                6050, 0001,0001,0010
                6052, 0001,0001,0010
                6054, 0001,0001,0010
                6056, 0001,0001,0010
                6058, 0001,0001,0010
                6060, 0001,0001,0010
                6062, 0001,0001,0010
                6064, 0001,0001,0010
                6066, 0001,0001,0010
                6068, 0001,0001,0010
                6070, 0001,0001,0010
                6072, 0001,0001,0010
                6074, 0001,0001,0010
                6076, 0001,0001,0010
                6078, 0001,0001,0010
                6080, 0001,0001,1111
                6082, 0001,0001,1111
                6084, 0001,0001,1111
                6086, 0001,0001,1111
                6088, 0001,0001,1111
                6090, 0001,0001,0001
                6092, 0001,0001,0001
                6094, 0001,0001,0001
                6096, 0001,0001,0001
                6098, 0001,0001,0001
                6100, 0001,0001,0001
                6102, 0001,0001,0001
                6104, 0001,0001,0001
                6106, 0001,0001,0001
                6108, 0001,0001,0001
                6110, 0001,0001,1111
                6112, 0001,0001,1111
                6114, 0001,0001,1111
                6116, 0001,0001,1111
                6118, 0001,0001,1111
                6120, 0001,0001,1111
                6122, 0001,0001,1111
                6124, 0001,0001,1111
                6126, 0001,0001,1111
                6128, 0001,0001,1111
                6130, 0001,0001,0010
                6132, 0001,0001,0010
                6134, 0001,0001,0010
                6136, 0001,0001,0010
                6138, 0001,0001,0010
                6140, 0001,0001,0010
                6142, 0001,0001,0010
                6144, 0001,0001,0010
                6146, 0001,0001,0010
                6148, 0001,0001,0010
                6150, 0001,0001,0000
                6152, 0001,0001,0000
                6154, 0001,0001,0000
                6156, 0001,0001,0000
                6158, 0001,0001,0000
                6160, 0001,0001,0010
                6162, 0001,0001,0010
                6164, 0001,0001,0010
                6166, 0001,0001,0010
                6168, 0001,0001,0010
                6170, 0001,0001,0010
                6172, 0001,0001,0010
                6174, 0001,0001,0010
                6176, 0001,0001,0010
                6178, 0001,0001,0010
                6180, 0001,0001,0000
                6182, 0001,0001,0000
                6184, 0001,0001,0000
                6186, 0001,0001,0000
                6188, 0001,0001,0000
                6190, 0001,0001,0010
                6192, 0001,0001,0010
                6194, 0001,0001,0010
                6196, 0001,0001,0010
                6198, 0001,0001,0010
                6200, 0001,0001,0010
                6202, 0001,0001,0010
                6204, 0001,0001,0010
                6206, 0001,0001,0010
                6208, 0001,0001,0010
                6210, 0001,0001,0010
                6212, 0001,0001,0010
                6214, 0001,0001,0010
                6216, 0001,0001,0010
                6218, 0001,0001,0010
                6220, 0001,0001,0000
                6222, 0001,0001,0000
                6224, 0001,0001,0000
                6226, 0001,0001,0000
                6228, 0001,0001,0000
                6230, 0001,0001,0100
                6232, 0001,0001,0100
                6234, 0001,0001,0100
                6236, 0001,0001,0100
                6238, 0001,0001,0100
                6240, 0001,0001,0100
                6242, 0001,0001,0100
                6244, 0001,0001,0100
                6246, 0001,0001,0100
                6248, 0001,0001,0100
                6250, 0001,0001,1101
                6252, 0001,0001,1101
                6254, 0001,0001,1101
                6256, 0001,0001,1101
                6258, 0001,0001,1101
                6260, 0001,0001,0100
                6262, 0001,0001,0100
                6264, 0001,0001,0100
                6266, 0001,0001,0100
                6268, 0001,0001,0100
                6270, 0001,0001,0010
                6272, 0001,0001,0010
                6274, 0001,0001,0010
                6276, 0001,0001,0010
                6278, 0001,0001,0010
                6280, 0001,0001,0000
                6282, 0001,0001,0000
                6284, 0001,0001,0000
                6286, 0001,0001,0000
                6288, 0001,0001,0000
                6290, 0001,0001,0100
                6292, 0001,0001,0100
                6294, 0001,0001,0100
                6296, 0001,0001,0100
                6298, 0001,0001,0100
                6300, 0001,0001,0010
                6302, 0001,0001,0010
                6304, 0001,0001,0010
                6306, 0001,0001,0010
                6308, 0001,0001,0010
                6310, 0001,0001,0010
                6312, 0001,0001,0010
                6314, 0001,0001,0010
                6316, 0001,0001,0010
                6318, 0001,0001,0010
                6320, 0001,0001,0010
                6322, 0001,0001,0010
                6324, 0001,0001,0010
                6326, 0001,0001,0010
                6328, 0001,0001,0010
                6330, 0001,0001,0010
                6332, 0001,0001,0010
                6334, 0001,0001,0010
                6336, 0001,0001,0010
                6338, 0001,0001,0010
                6340, 0001,0001,0010
                6342, 0001,0001,0010
                6344, 0001,0001,0010
                6346, 0001,0001,0010
                6348, 0001,0001,0010
                6350, 0001,0001,0010
                6352, 0001,0001,0010
                6354, 0001,0001,0010
                6356, 0001,0001,0010
                6358, 0001,0001,0010
                6360, 0001,0001,0010
                6362, 0001,0001,0010
                6364, 0001,0001,0010
                6366, 0001,0001,0010
                6368, 0001,0001,0010
                6370, 0001,0001,0010
                6372, 0001,0001,0010
                6374, 0001,0001,0010
                6376, 0001,0001,0010
                6378, 0001,0001,0010
                6380, 0001,0001,0010
                6382, 0001,0001,0010
                6384, 0001,0001,0010
                6386, 0001,0001,0010
                6388, 0001,0001,0010
                6390, 0001,0001,0010
                6392, 0001,0001,0010
                6394, 0001,0001,0010
                6396, 0001,0001,0010
                6398, 0001,0001,0010
                6400, 0001,0001,0010
                6402, 0001,0001,0010
                6404, 0001,0001,0010
                6406, 0001,0001,0010
                6408, 0001,0001,0010
                6410, 0001,0001,0010
                6412, 0001,0001,0010
                6414, 0001,0001,0010
                6416, 0001,0001,0010
                6418, 0001,0001,0010
                6420, 0001,0001,0010
                6422, 0001,0001,0010
                6424, 0001,0001,0010
                6426, 0001,0001,0010
                6428, 0001,0001,0010
                6430, 0001,0001,0010
                6432, 0001,0001,0010
                6434, 0001,0001,0010
                6436, 0001,0001,0010
                6438, 0001,0001,0010
                6440, 0001,0001,0010
                6442, 0001,0001,0010
                6444, 0001,0001,0010
                6446, 0001,0001,0010
                6448, 0001,0001,0010
                6450, 0001,0001,0010
                6452, 0001,0001,0010
                6454, 0001,0001,0010
                6456, 0001,0001,0010
                6458, 0001,0001,0010
                6460, 0001,0001,0010
                6462, 0001,0001,0010
                6464, 0001,0001,0010
                6466, 0001,0001,0010
                6468, 0001,0001,0010
                6470, 0001,0001,0010
                6472, 0001,0001,0010
                6474, 0001,0001,0010
                6476, 0001,0001,0010
                6478, 0001,0001,0010
                6480, 0001,0001,1111
                6482, 0001,0001,1111
                6484, 0001,0001,1111
                6486, 0001,0001,1111
                6488, 0001,0001,1111
                6490, 0001,0001,0010
                6492, 0001,0001,0010
                6494, 0001,0001,0010
                6496, 0001,0001,0010
                6498, 0001,0001,0010
                6500, 0001,0001,0010
                6502, 0001,0001,0010
                6504, 0001,0001,0010
                6506, 0001,0001,0010
                6508, 0001,0001,0010
                6510, 0001,0001,0010
                6512, 0001,0001,0010
                6514, 0001,0001,0010
                6516, 0001,0001,0010
                6518, 0001,0001,0010
                6520, 0001,0001,0000
                6522, 0001,0001,0000
                6524, 0001,0001,0000
                6526, 0001,0001,0000
                6528, 0001,0001,0000
                6530, 0001,0001,0010
                6532, 0001,0001,0010
                6534, 0001,0001,0010
                6536, 0001,0001,0010
                6538, 0001,0001,0010
                6540, 0001,0001,0010
                6542, 0001,0001,0010
                6544, 0001,0001,0010
                6546, 0001,0001,0010
                6548, 0001,0001,0010
                6550, 0001,0001,0010
                6552, 0001,0001,0010
                6554, 0001,0001,0010
                6556, 0001,0001,0010
                6558, 0001,0001,0010
                6560, 0001,0001,1111
                6562, 0001,0001,1111
                6564, 0001,0001,1111
                6566, 0001,0001,1111
                6568, 0001,0001,1111
                6570, 0001,0001,1111
                6572, 0001,0001,1111
                6574, 0001,0001,1111
                6576, 0001,0001,1111
                6578, 0001,0001,1111
                6580, 0001,0001,0000
                6582, 0001,0001,0000
                6584, 0001,0001,0000
                6586, 0001,0001,0000
                6588, 0001,0001,0000
                6590, 0001,0001,0100
                6592, 0001,0001,0100
                6594, 0001,0001,0100
                6596, 0001,0001,0100
                6598, 0001,0001,0100
                6600, 0001,0001,1111
